id_aluno,data_matricula,data_cancelamento,plano,valor_mensalidade,unidade,modalidade_principal,idade,frequencia_semanal,usa_app,checkins_app_mes
777,2025-10-07,,Trimestral,353.47,Zona Oeste,Musculacao,29.0,1.33,True,49.0
242,2025-10-01,2025-11-07,Trimestral,98.91,Zona Leste,,41.0,4.48,False,0.0
14,2025-11-16,,Trimestral,109.9,Zona Oeste,Funcional,50.0,4.36,True,16.0
316,2024-06-11,,Mensal,406.24,Zona Oeste,Spinning,42.0,,False,0.0
601,2025-08-05,,Mensal,129.9,Zona Oeste,Musculacao,36.0,1.91,True,8.0
388,2024-10-24,,Anual,89.9,Zona Leste,Funcional,29.0,2.78,True,10.0
1298,2024-05-08,2024-06-18,Mensal,129.9,Zona Leste,Musculacao,45.0,2.98,False,0.0
167,2024-08-10,,Trimestral,109.9,Centro,Crossfit,,4.29,False,0.0
841,2024-02-24,,Mensal,129.9, Zona Leste ,Musculacao,38.0,5.72,True,17.0
21,2024-09-23,,Trimestral,109.9,Zona Leste,Musculacao,41.0,,True,
647,30/03/2024,2024-06-09,Mensal,129.9,Zona Leste,Funcional,17.0,4.4,True,10.0
1155,2025-06-15,2025-08-22,Mensal,129.9,Zona Oeste,Funcional,22.0,3.09,True,52.0
832,2025-05-15,2025-10-03,trimestral,104.4,Zona Leste,Funcional,31.0,1.94,True,9.0
1268,14/08/2024,,Anual,89.9,Zona Oeste,Musculacao,23.0,3.89,True,17.0
563,2025-10-17,,anual,350.89,Zona Oeste,Musculacao,32.0,3.98,True,17.0
1472,25/04/2025,,Mensal,123.4,Zona Oeste,Crossfit,31.0,2.93,False,0.0
687,2024-03-28,2024-06-15,Mensal,116.91,Centro,,29.0,0.87,True,4.0
958,2024-10-16,,Mensal,129.9,Zona Leste,Spinning,19.0,5.63,True,19.0
190,18/05/2025,,Mensal,129.9,Zona Leste,Musculacao,40.0,1.11,True,2.0
976,2024-12-17,,Trimestral,98.91,Zona Leste,Funcional,21.0,1.83,True,
700,2024-06-12,,Mensal,129.9,Zona Oeste,Funcional,25.0,5.17,True,17.0
1500,2025-10-28,,Trimestral,109.9,Zona Leste,Yoga,38.0,2.13,False,0.0
511,2025-08-05,,mensal,116.91,Zona Leste,Funcional,28.0,2.91,False,0.0
1083,09/12/2024,,Anual,80.91, Zona Leste ,Musculacao,31.0,3.61,True,11.0
475,2025-10-06,,Mensal,129.9,Zona Leste,Musculacao,50.0,2.93,False,0.0
857,2024-10-04,2025-04-03,Trimestral,109.9,Zona Oeste,Funcional,27.0,2.53,True,12.0
748,2024-07-23,,Mensal,129.9,Zona Oeste,Spinning,25.0,3.2,True,72.0
253,2024-04-02,2024-07-30,Mensal,123.4,Centro,Yoga,17.0,1.78,False,0.0
22,04/10/2025,,Mensal,129.9,Zona Oeste,Crossfit,27.0,2.43,False,0.0
1338,2024-03-12,2024-07-30,Trimestral,109.9, Zona Leste ,Funcional,18.0,1.39,False,0.0
460,2025-06-17,,Trimestral,104.4,Zona Oeste,Musculacao,23.0,4.74,True,15.0
1185,2024-10-05,2025-05-21,Mensal,123.4,Zona Leste,Musculacao,43.0,1.51,False,0.0
277,2025-03-15,,Mensal,123.4,Zona Oeste,Crossfit,26.0,2.19,True,7.0
956,2024-05-28,,Anual,89.9,Zona Oeste,Crossfit,29.0,2.44,True,8.0
1216,2024-03-02,,Mensal,123.4, Zona Leste ,Funcional,31.0,5.65,False,0.0
386,2025-08-19,,Anual,89.9,Zona Leste,Musculacao,44.0,2.0,False,
806,2024-05-30,,Mensal,129.9,Zona Leste,Funcional,25.0,4.19,True,16.0
1438,2024-01-26,2024-02-19,Mensal,129.9,Zona Leste,Musculacao,24.0,2.32,True,10.0
1208,2024-12-01,2025-02-09,Mensal,129.9,Zona Leste,Musculacao,30.0,0.43,False,0.0
344,24/10/2025,,Trimestral,109.9,Centro,Musculacao,43.0,2.4,True,15.0
770,2024-01-27,,Trimestral,109.9,Centro,Musculacao,24.0,2.52,False,0.0
1333,2024-05-02,,Mensal,123.4,Zona Oeste,Funcional,27.0,5.13,True,9.0
131,2025-03-26,,Mensal,129.9,Zona Oeste,Musculacao,34.0,1.37,False,0.0
872,2024-11-08,2025-02-20,Mensal,129.9,Zona Leste,Musculacao,43.0,1.03,False,0.0
1124,2024-08-18,2025-01-23,mensal ,123.4, Centro ,Yoga,42.0,3.39,False,0.0
1397,2025-06-19,2025-09-22,Mensal,116.91,Centro,Crossfit,33.0,2.04,False,0.0
88,2024-03-17,,Mensal,129.9,Zona Oeste,Crossfit,19.0,5.32,True,16.0
1483,2025-05-18,,Trimestral,104.4,Zona Leste,Musculacao,,4.58,True,17.0
331,2024-12-11,,Trimestral,109.9, Zona Oeste ,Musculacao,50.0,,True,20.0
1239,2024-05-02,2024-07-21,Mensal,123.4,Zona Oeste,,,1.97,False,0.0
467,2024-09-06,,Trimestral,109.9,Zona Oeste,Crossfit,27.0,4.07,True,14.0
122,2025-10-28,,Trimestral,109.9,Zona Oeste,Musculacao,27.0,7.0,True,18.0
1045,2025-11-18,, Mensal ,129.9,Zona Oeste,,29.0,7.0,True,28.0
1096,2025-09-23,,MENSAL,129.9,Centro,Yoga,30.0,7.0,True,22.0
1131,2024-09-10,,Anual,89.9,Zona Leste,Spinning,25.0,2.05,False,0.0
1295,23/12/2024,2025-02-13,Mensal,123.4,Centro,Funcional,,1.4,False,
861,03/03/2025,,Trimestral,109.9,Centro,Spinning,40.0,2.33,True,4.0
1460,2025-11-18,,Mensal,123.4,Centro,Crossfit,20.0,4.88,True,17.0
1127,2024-06-05,2024-06-24,Mensal,129.9,Zona Oeste,Spinning,31.0,4.47,False,0.0
