id_aluno,data_matricula,data_cancelamento,plano,valor_mensalidade,unidade,modalidade_principal,idade,frequencia_semanal,usa_app,checkins_app_mes,outlier_frequencia_semanal,outlier_valor_mensalidade,outlier_checkins_app_mes,outlier_origem,evadiu,status,dias_vinculo,meses_vinculo,evasao_precoce,receita_acumulada,coorte_mes,faixa_etaria,segmento_engajamento,outlier_receita_acumulada,outlier_dias_vinculo,outlier_derivada,outlier_qualquer
473,2025-09-01,,Mensal,129.9,Zona Oeste,Spinning,18,3.44,True,7,False,False,False,False,False,Ativo,121,3.98,False,517.0,2025-09,16-24,Alto,False,False,False,False
474,2024-08-23,2024-12-16,Mensal,123.4,Zona Leste,Funcional,40,3.26,False,0,False,False,False,False,True,Cancelado,115,3.78,False,466.45,2024-08,35-44,Medio-Presencial,False,False,False,False
475,2025-10-06,,Mensal,129.9,Zona Leste,Musculacao,50,2.93,False,0,False,False,False,False,False,Ativo,86,2.83,False,367.62,2025-10,45-54,Baixo,False,False,False,False
476,2025-01-13,,Mensal,129.9,Zona Leste,Spinning,37,2.15,True,6,False,False,False,False,False,Ativo,352,11.56,False,1501.64,2025-01,35-44,Medio-Digital,False,False,False,False
477,2024-12-08,,Mensal,129.9,Zona Oeste,Funcional,32,3.59,True,68,False,False,True,True,False,Ativo,388,12.75,False,1656.22,2024-12,25-34,Alto,False,False,False,True
478,2024-04-01,,Trimestral,109.9,Centro,Funcional,25,4.17,True,12,False,False,False,False,False,Ativo,639,20.99,False,2306.8,2024-04,25-34,Alto,False,False,False,False
479,2024-10-30,2025-05-07,Trimestral,104.4,Zona Oeste,Musculacao,43,2.74,False,0,False,False,False,False,True,Cancelado,189,6.21,False,648.32,2024-10,35-44,Baixo,False,False,False,False
480,2025-01-25,,Mensal,129.9,Zona Leste,Spinning,33,5.01,True,18,False,False,False,False,False,Ativo,340,11.17,False,1450.98,2025-01,25-34,Alto,False,False,False,False
481,2025-11-19,,Mensal,129.9,Centro,Musculacao,28,6.22,True,16,False,False,False,False,False,Ativo,42,1.38,False,179.26,2025-11,25-34,Alto,False,False,False,False
482,2024-07-03,,Mensal,129.9,Zona Leste,Crossfit,20,3.17,True,9,False,False,False,False,False,Ativo,546,17.94,False,2330.41,2024-07,16-24,Alto,False,False,False,False
483,2024-02-27,,Trimestral,109.9,Centro,Crossfit,33,2.29,True,5,False,False,False,False,False,Ativo,673,22.11,False,2429.89,2024-02,25-34,Medio-Digital,False,False,False,False
484,2024-06-26,2024-10-29,Mensal,129.9,Zona Leste,Musculacao,33,1.62,True,8,False,False,False,False,True,Cancelado,125,4.11,False,533.89,2024-06,25-34,Medio-Digital,False,False,False,False
485,2024-06-19,,Mensal,129.9,Zona Oeste,Musculacao,42,2.67,False,0,False,False,False,False,False,Ativo,560,18.4,False,2390.16,2024-06,35-44,Baixo,False,False,False,False
486,2025-10-25,,Mensal,123.4,Centro,Musculacao,34,3.06,True,11,False,False,False,False,False,Ativo,67,2.2,False,271.48,2025-10,25-34,Alto,False,False,False,False
487,2024-04-15,2024-08-10,Mensal,129.9,Zona Leste,Spinning,46,1.57,True,3,False,False,False,False,True,Cancelado,117,3.84,False,498.82,2024-04,45-54,Medio-Digital,False,False,False,False
488,2025-11-25,,Mensal,123.4,Zona Oeste,Crossfit,32,2.62,True,8,False,False,False,False,False,Ativo,36,1.18,False,145.61,2025-11,25-34,Medio-Digital,False,False,False,False
489,2024-03-20,,Trimestral,109.9,Centro,Spinning,31,5.13,True,22,False,False,False,False,False,Ativo,651,21.39,False,2350.76,2024-03,25-34,Alto,False,False,False,False
490,2025-07-22,2025-08-15,Trimestral,109.9,Zona Leste,Musculacao,44,1.12,True,3,False,False,False,False,True,Cancelado,24,0.79,True,86.82,2025-07,35-44,Medio-Digital,False,False,False,False
491,2024-10-17,,Trimestral,109.9,Zona Leste,Musculacao,33,3.53,True,8,False,False,False,False,False,Ativo,440,14.45,False,1588.06,2024-10,25-34,Alto,False,False,False,False
492,2024-02-08,2024-04-24,Trimestral,104.4,Zona Oeste,Musculacao,63,2.57,True,15,False,False,False,False,True,Cancelado,76,2.5,False,261.0,2024-02,55+,Medio-Digital,False,False,False,False
493,2025-03-05,,Trimestral,109.9,Zona Leste,Musculacao,36,3.35,True,11,False,False,False,False,False,Ativo,301,9.89,False,1086.91,2025-03,35-44,Alto,False,False,False,False
494,2025-05-25,,Mensal,129.9,Zona Leste,Funcional,36,6.38,True,15,False,False,False,False,False,Ativo,220,7.23,False,939.18,2025-05,35-44,Alto,False,False,False,False
495,2025-08-10,,Trimestral,104.4,Zona Oeste,Funcional,33,3.28,True,10,False,False,False,False,False,Ativo,143,4.7,False,490.68,2025-08,25-34,Alto,False,False,False,False
496,2024-05-04,,Mensal,129.9,Zona Oeste,Musculacao,53,2.81,True,0,False,False,False,False,False,Ativo,606,19.91,False,2586.31,2024-05,45-54,Medio-Digital,False,False,False,False
497,2025-03-08,2025-05-22,Mensal,129.9,Zona Leste,Crossfit,41,4.29,False,0,False,False,False,False,True,Cancelado,75,2.46,False,319.55,2025-03,35-44,Medio-Presencial,False,False,False,False
498,2025-02-02,,Trimestral,109.9,Zona Leste,Musculacao,38,3.86,True,8,False,False,False,False,False,Ativo,332,10.91,False,1199.01,2025-02,35-44,Alto,False,False,False,False
499,2024-11-05,2024-12-29,Mensal,129.9,Centro,Yoga,47,3.28,False,0,False,False,False,False,True,Cancelado,54,1.77,True,229.92,2024-11,45-54,Medio-Presencial,False,False,False,False
500,2025-09-17,,Mensal,129.9,Zona Oeste,Musculacao,28,3.68,False,0,False,False,False,False,False,Ativo,105,3.45,False,448.16,2025-09,25-34,Medio-Presencial,False,False,False,False
501,2024-10-23,,Trimestral,414.44,Centro,Spinning,33,5.78,True,31,False,True,False,True,False,Ativo,434,14.26,False,5909.91,2024-10,25-34,Alto,True,False,True,True
502,2024-09-23,,Anual,85.4,Zona Leste,Crossfit,18,5.28,True,20,False,False,False,False,False,Ativo,464,15.24,False,1301.5,2024-09,16-24,Alto,False,False,False,False
503,2025-01-02,,Anual,89.9,Centro,Musculacao,38,3.26,False,0,False,False,False,False,False,Ativo,363,11.93,False,1072.51,2025-01,35-44,Medio-Presencial,False,False,False,False
504,2025-10-12,,Mensal,129.9,Zona Oeste,Funcional,25,6.22,True,28,False,False,False,False,False,Ativo,80,2.63,False,341.64,2025-10,25-34,Alto,False,False,False,False
505,2025-08-30,,Mensal,116.91,Zona Leste,Musculacao,33,2.39,True,13,False,False,False,False,False,Ativo,123,4.04,False,472.32,2025-08,25-34,Medio-Digital,False,False,False,False
506,2025-05-10,,Trimestral,109.9,Centro,Spinning,33,3.53,True,0,False,False,False,False,False,Ativo,235,7.72,False,848.43,2025-05,25-34,Alto,False,False,False,False
507,2024-02-26,,Mensal,129.9,Zona Oeste,Musculacao,53,3.47,True,12,False,False,False,False,False,Ativo,674,22.14,False,2875.99,2024-02,45-54,Alto,False,False,False,False
508,2024-07-29,,Anual,89.9,Zona Leste,Musculacao,54,3.2,False,0,False,False,False,False,False,Ativo,520,17.08,False,1535.49,2024-07,45-54,Medio-Presencial,False,False,False,False
509,2024-01-11,2024-04-30,Mensal,129.9,Zona Leste,Musculacao,33,5.89,True,17,False,False,False,False,True,Cancelado,110,3.61,False,468.94,2024-01,25-34,Alto,False,False,False,False
510,2024-03-07,,Mensal,129.9,Zona Oeste,Musculacao,33,2.58,False,0,False,False,False,False,False,Ativo,664,21.81,False,2833.12,2024-03,25-34,Baixo,False,False,False,False
511,2025-08-05,,Mensal,116.91,Zona Leste,Funcional,28,2.91,False,0,False,False,False,False,False,Ativo,148,4.86,False,568.18,2025-08,25-34,Baixo,False,False,False,False
512,2025-07-24,,Anual,85.4,Zona Leste,Spinning,44,5.62,True,26,False,False,False,False,False,Ativo,160,5.26,False,449.2,2025-07,35-44,Alto,False,False,False,False
513,2024-03-12,,Mensal,129.9,Zona Leste,Musculacao,28,2.44,True,10,False,False,False,False,False,Ativo,659,21.65,False,2812.34,2024-03,25-34,Medio-Digital,False,False,False,False
514,2024-11-16,2025-01-15,Mensal,129.9,Zona Leste,Crossfit,27,1.53,False,0,False,False,False,False,True,Cancelado,60,1.97,True,255.9,2024-11,25-34,Baixo,False,False,False,False
515,2024-07-14,,Mensal,123.4,Zona Leste,Crossfit,43,3.32,False,0,False,False,False,False,False,Ativo,535,17.58,False,2169.37,2024-07,35-44,Medio-Presencial,False,False,False,False
516,2024-02-20,,Mensal,129.9,Zona Oeste,Musculacao,26,1.79,False,0,False,False,False,False,False,Ativo,680,22.34,False,2901.97,2024-02,25-34,Baixo,False,False,False,False
517,2024-09-24,2024-11-13,Mensal,123.4,Zona Leste,Spinning,32,3.26,False,0,False,False,False,False,True,Cancelado,50,1.64,True,202.38,2024-09,25-34,Medio-Presencial,False,False,False,False
518,2024-03-13,,Trimestral,109.9,Zona Leste,Musculacao,32,1.14,False,0,False,False,False,False,False,Ativo,658,21.62,False,2376.04,2024-03,25-34,Baixo,False,False,False,False
519,2025-05-30,,Mensal,129.9,Zona Oeste,Funcional,40,0.96,True,2,False,False,False,False,False,Ativo,215,7.06,False,917.09,2025-05,35-44,Medio-Digital,False,False,False,False
520,2025-11-07,2025-11-29,Trimestral,104.4,Zona Leste,Musculacao,53,3.26,False,0,False,False,False,False,True,Cancelado,22,0.72,True,75.17,2025-11,45-54,Medio-Presencial,False,False,False,False
521,2024-10-22,,Anual,89.9,Zona Oeste,Funcional,40,7.0,True,29,False,False,False,False,False,Ativo,435,14.29,False,1284.67,2024-10,35-44,Alto,False,False,False,False
522,2024-06-19,2024-11-01,Mensal,129.9,Zona Leste,Musculacao,48,1.0,True,1,False,False,False,False,True,Cancelado,135,4.43,False,575.46,2024-06,45-54,Medio-Digital,False,False,False,False
523,2024-12-15,,Mensal,123.4,Zona Leste,Musculacao,23,1.77,True,9,False,False,False,False,False,Ativo,381,12.52,False,1544.97,2024-12,16-24,Medio-Digital,False,False,False,False
524,2025-11-07,,Trimestral,109.9,Zona Leste,Funcional,35,3.19,True,0,False,False,False,False,False,Ativo,54,1.77,False,194.52,2025-11,35-44,Alto,False,False,False,False
526,2025-04-21,,Mensal,129.9,Zona Leste,Yoga,29,3.26,True,0,False,False,False,False,False,Ativo,254,8.34,False,1083.37,2025-04,25-34,Alto,False,False,False,False
527,2024-03-06,2024-07-18,Anual,89.9,Centro,Musculacao,40,2.59,True,8,False,False,False,False,True,Cancelado,134,4.4,False,395.56,2024-03,35-44,Medio-Digital,False,False,False,False
528,2024-07-29,,Anual,89.9,Zona Leste,Musculacao,33,3.8,True,11,False,False,False,False,False,Ativo,520,17.08,False,1535.49,2024-07,25-34,Alto,False,False,False,False
529,2024-11-03,,Trimestral,109.9,Zona Oeste,Musculacao,16,3.14,True,11,False,False,False,False,False,Ativo,423,13.9,False,1527.61,2024-11,16-24,Alto,False,False,False,False
530,2024-09-25,,Mensal,129.9,Zona Oeste,Musculacao,18,3.15,True,18,False,False,False,False,False,Ativo,462,15.18,False,1971.88,2024-09,16-24,Alto,False,False,False,False
531,2024-05-05,,Trimestral,104.4,Zona Leste,Musculacao,33,3.62,True,0,False,False,False,False,False,Ativo,605,19.88,False,2075.47,2024-05,25-34,Alto,False,False,False,False
532,2025-06-27,,Trimestral,109.9,Zona Oeste,Spinning,37,4.07,True,16,False,False,False,False,False,Ativo,187,6.14,False,674.79,2025-06,35-44,Alto,False,False,False,False
533,2025-04-16,,Mensal,129.9,Zona Leste,Spinning,55,2.3,True,12,False,False,False,False,False,Ativo,259,8.51,False,1105.45,2025-04,55+,Medio-Digital,False,False,False,False
534,2024-10-31,,Trimestral,109.9,Zona Leste,Funcional,47,5.67,True,22,False,False,False,False,False,Ativo,426,13.99,False,1537.5,2024-10,45-54,Alto,False,False,False,False
535,2024-10-20,,Mensal,123.4,Zona Leste,Musculacao,29,7.0,True,26,False,False,False,False,False,Ativo,437,14.36,False,1772.02,2024-10,25-34,Alto,False,False,False,False
536,2024-02-22,2024-07-18,Mensal,129.9,Centro,Musculacao,48,2.59,False,0,False,False,False,False,True,Cancelado,147,4.83,False,627.42,2024-02,45-54,Baixo,False,False,False,False
537,2025-04-07,,Mensal,123.4,Centro,Funcional,42,7.0,True,20,False,False,False,False,False,Ativo,268,8.8,False,1085.92,2025-04,35-44,Alto,False,False,False,False
538,2024-06-09,,Mensal,129.9,Zona Leste,Musculacao,59,2.37,True,9,False,False,False,False,False,Ativo,570,18.73,False,2433.03,2024-06,55+,Medio-Digital,False,False,False,False
539,2024-07-29,2024-12-04,Mensal,129.9,Zona Oeste,Crossfit,29,3.27,True,54,False,False,True,True,True,Cancelado,128,4.2,False,545.58,2024-07,25-34,Alto,False,False,False,True
540,2025-08-25,,Anual,80.91,Zona Oeste,Musculacao,44,3.46,True,0,False,False,False,False,False,Ativo,128,4.2,False,339.82,2025-08,35-44,Alto,False,False,False,False
541,2025-03-25,,Anual,85.4,Zona Leste,Spinning,38,3.76,False,0,False,False,False,False,False,Ativo,281,9.23,False,788.24,2025-03,35-44,Medio-Presencial,False,False,False,False
542,2025-05-02,,Trimestral,109.9,Centro,Crossfit,18,5.38,False,0,False,False,False,False,False,Ativo,243,7.98,False,877.0,2025-05,16-24,Medio-Presencial,False,False,False,False
543,2024-07-04,,Anual,89.9,Zona Oeste,Funcional,39,3.37,True,11,False,False,False,False,False,Ativo,545,17.9,False,1609.21,2024-07,35-44,Alto,False,False,False,False
544,2024-12-16,2025-01-18,Anual,89.9,Centro,Funcional,33,2.2,False,0,False,False,False,False,True,Cancelado,33,1.08,True,97.09,2024-12,25-34,Baixo,False,False,False,False
545,2024-01-10,,Mensal,129.9,Centro,Funcional,30,2.27,True,10,False,False,False,False,False,Ativo,721,23.69,False,3077.33,2024-01,25-34,Medio-Digital,False,False,False,False
546,2024-06-20,2024-09-04,Mensal,123.4,Zona Leste,Musculacao,45,2.82,True,7,False,False,False,False,True,Cancelado,76,2.5,False,308.5,2024-06,45-54,Medio-Digital,False,False,False,False
547,2025-07-14,2025-08-02,Mensal,123.4,Zona Leste,Funcional,32,3.42,True,11,False,False,False,False,True,Cancelado,19,0.62,True,76.51,2025-07,25-34,Alto,False,False,False,False
548,2024-11-28,,Mensal,129.9,Zona Oeste,Crossfit,27,2.05,True,2,False,False,False,False,False,Ativo,398,13.07,False,1697.79,2024-11,25-34,Medio-Digital,False,False,False,False
549,2025-03-20,,Trimestral,109.9,Zona Leste,Crossfit,42,2.42,True,8,False,False,False,False,False,Ativo,286,9.4,False,1033.06,2025-03,35-44,Medio-Digital,False,False,False,False
550,2025-07-06,,Mensal,129.9,Zona Leste,Spinning,43,3.48,True,12,False,False,False,False,False,Ativo,178,5.85,False,759.92,2025-07,35-44,Alto,False,False,False,False
551,2025-10-17,,Mensal,129.9,Centro,Musculacao,46,3.54,True,0,False,False,False,False,False,Ativo,75,2.46,False,319.55,2025-10,45-54,Alto,False,False,False,False
552,2024-02-27,,Mensal,327.41,Zona Leste,Yoga,42,4.78,True,19,False,True,False,True,False,Ativo,673,22.11,False,7239.04,2024-02,35-44,Alto,True,False,True,True
553,2025-02-10,,Mensal,129.9,Zona Oeste,Spinning,44,2.26,False,0,False,False,False,False,False,Ativo,324,10.64,False,1382.14,2025-02,35-44,Baixo,False,False,False,False
554,2025-11-27,,Anual,89.9,Centro,Musculacao,40,4.55,True,20,False,False,False,False,False,Ativo,34,1.12,False,100.69,2025-11,35-44,Alto,False,False,False,False
555,2024-05-19,2024-09-14,Mensal,129.9,Zona Leste,Musculacao,35,2.91,True,8,False,False,False,False,True,Cancelado,118,3.88,False,504.01,2024-05,35-44,Medio-Digital,False,False,False,False
556,2025-08-24,,Mensal,116.91,Zona Oeste,Musculacao,33,2.43,True,10,False,False,False,False,False,Ativo,129,4.24,False,495.7,2025-08,25-34,Medio-Digital,False,False,False,False
557,2025-02-10,,Mensal,129.9,Centro,Musculacao,29,2.96,False,0,False,False,False,False,False,Ativo,324,10.64,False,1382.14,2025-02,25-34,Baixo,False,False,False,False
558,2024-08-10,,Mensal,129.9,Zona Oeste,Musculacao,19,3.17,True,0,False,False,False,False,False,Ativo,508,16.69,False,2168.03,2024-08,16-24,Alto,False,False,False,False
559,2025-07-02,,Trimestral,109.9,Zona Leste,Musculacao,21,1.8,False,0,False,False,False,False,False,Ativo,182,5.98,False,657.2,2025-07,16-24,Baixo,False,False,False,False
560,2025-09-01,2025-12-24,Mensal,129.9,Zona Leste,Musculacao,29,1.62,True,9,False,False,False,False,True,Cancelado,114,3.75,False,487.12,2025-09,25-34,Medio-Digital,False,False,False,False
561,2024-04-09,2024-09-23,Mensal,129.9,Centro,Crossfit,35,4.27,True,13,False,False,False,False,True,Cancelado,167,5.49,False,713.15,2024-04,35-44,Alto,False,False,False,False
562,2025-04-22,,Mensal,129.9,Zona Leste,Musculacao,48,2.56,False,0,False,False,False,False,False,Ativo,253,8.31,False,1079.47,2025-04,45-54,Baixo,False,False,False,False
563,2025-10-17,,Anual,350.89,Zona Oeste,Musculacao,32,3.98,True,17,False,True,False,True,False,Ativo,75,2.46,False,863.19,2025-10,25-34,Alto,False,False,False,True
564,2025-04-11,,Trimestral,109.9,Zona Leste,Spinning,43,4.46,True,15,False,False,False,False,False,Ativo,264,8.67,False,952.83,2025-04,35-44,Alto,False,False,False,False
565,2025-01-18,,Trimestral,104.4,Zona Leste,Musculacao,44,3.22,True,6,False,False,False,False,False,Ativo,347,11.4,False,1190.16,2025-01,35-44,Alto,False,False,False,False
566,2024-04-07,,Trimestral,109.9,Centro,Crossfit,29,4.29,True,14,False,False,False,False,False,Ativo,633,20.8,False,2285.92,2024-04,25-34,Alto,False,False,False,False
567,2024-11-11,,Trimestral,109.9,Zona Oeste,Musculacao,39,3.43,True,17,False,False,False,False,False,Ativo,415,13.63,False,1497.94,2024-11,35-44,Alto,False,False,False,False
568,2025-09-26,,Mensal,129.9,Centro,Spinning,29,3.25,True,18,False,False,False,False,False,Ativo,96,3.15,False,409.18,2025-09,25-34,Alto,False,False,False,False
569,2025-07-13,,Mensal,123.4,Zona Leste,Spinning,47,5.33,True,25,False,False,False,False,False,Ativo,171,5.62,False,693.51,2025-07,45-54,Alto,False,False,False,False
570,2024-11-11,,Mensal,123.4,Zona Oeste,Musculacao,33,2.81,False,0,False,False,False,False,False,Ativo,415,13.63,False,1681.94,2024-11,25-34,Baixo,False,False,False,False
571,2024-08-04,,Mensal,123.4,Centro,Musculacao,19,4.29,True,22,False,False,False,False,False,Ativo,514,16.89,False,2084.23,2024-08,16-24,Alto,False,False,False,False
572,2025-07-16,2025-09-05,Anual,89.9,Zona Leste,Musculacao,33,1.94,True,6,False,False,False,False,True,Cancelado,51,1.68,True,151.03,2025-07,25-34,Medio-Digital,False,False,False,False
573,2025-11-08,,Mensal,129.9,Zona Leste,Musculacao,50,3.37,False,0,False,False,False,False,False,Ativo,53,1.74,False,226.03,2025-11,45-54,Medio-Presencial,False,False,False,False
574,2024-07-28,,Trimestral,109.9,Centro,Musculacao,30,6.24,True,15,False,False,False,False,False,Ativo,521,17.12,False,1881.49,2024-07,25-34,Alto,False,False,False,False
575,2025-07-21,,Anual,89.9,Zona Leste,Funcional,37,7.0,True,30,False,False,False,False,False,Ativo,163,5.35,False,480.96,2025-07,35-44,Alto,False,False,False,False
576,2024-08-03,2024-12-25,Mensal,129.9,Zona Oeste,Musculacao,38,1.43,True,5,False,False,False,False,True,Cancelado,144,4.73,False,614.43,2024-08,35-44,Medio-Digital,False,False,False,False
577,2025-08-02,,Anual,89.9,Centro,Musculacao,21,3.1,True,9,False,False,False,False,False,Ativo,151,4.96,False,445.9,2025-08,16-24,Alto,False,False,False,False
578,2025-11-06,,Trimestral,109.9,Zona Leste,Spinning,38,2.07,False,0,False,False,False,False,False,Ativo,55,1.81,False,198.92,2025-11,35-44,Baixo,False,False,False,False
579,2025-04-09,,Anual,89.9,Zona Leste,Spinning,17,3.41,True,9,False,False,False,False,False,Ativo,266,8.74,False,785.73,2025-04,16-24,Alto,False,False,False,False
580,2024-12-13,,Mensal,129.9,Zona Leste,Musculacao,25,4.63,True,19,False,False,False,False,False,Ativo,383,12.58,False,1634.14,2024-12,25-34,Alto,False,False,False,False
581,2024-08-07,,Mensal,129.9,Zona Leste,Musculacao,44,5.43,True,26,False,False,False,False,False,Ativo,511,16.79,False,2181.02,2024-08,35-44,Alto,False,False,False,False
582,2024-02-11,,Mensal,123.4,Zona Leste,Musculacao,36,5.51,True,15,False,False,False,False,False,Ativo,689,22.63,False,2792.54,2024-02,35-44,Alto,False,False,False,False
583,2024-02-06,2024-09-02,Mensal,129.9,Zona Oeste,Musculacao,29,1.36,True,1,False,False,False,False,True,Cancelado,209,6.87,False,892.41,2024-02,25-34,Medio-Digital,False,False,False,False
584,2025-08-07,,Mensal,123.4,Zona Leste,Musculacao,37,3.13,True,16,False,False,False,False,False,Ativo,146,4.8,False,592.32,2025-08,35-44,Alto,False,False,False,False
585,2025-04-08,2025-08-05,Anual,89.9,Zona Oeste,Crossfit,31,2.79,True,9,False,False,False,False,True,Cancelado,119,3.91,False,351.51,2025-04,25-34,Medio-Digital,False,False,False,False
586,2024-06-08,2025-01-30,Trimestral,104.4,Zona Leste,Spinning,32,3.03,False,0,False,False,False,False,True,Cancelado,236,7.75,False,809.1,2024-06,25-34,Medio-Presencial,False,False,False,False
